plastic_22 38 1415.PNG,2
can-24-0-00-03.33.png,0
can-23-0-00-05.41.png,0
plastic-9-0-00-05.41.png,2
plastic-7-0-00-05.03.png,1
plastic-14-0-00-12.78.png,2
paper-15-0-00-06.93.png,1
paper-13-0-00-00.07.png,1
plastic-24-0-00-01.58.png,2
plastic-7-0-00-12.31.png,0
can-18-0-00-14.28.png,0
frame0-00-04.60.jpg,0
plastic-9-0-00-18.89.png,2
plastic-13-0-00-11.69.png,2
paper-27-0-00-00.40.png,1
can-14-0-00-04.09.png,0
plastic-29-0-00-04.95.png,2
plastic-12-0-00-10.95.png,2
paper-29-0-00-00.43 (165).png,1
paper-15-0-00-14.45.png,1
can-16-0-00-01.31.png,0
can-19-0-00-16.25.png,0
plastic_20 33 33179.PNG,2
can-19-0-00-22.65.png,0
can-19-0-00-17.74.png,0
plastic-14-0-00-08.70.png,2
Can_000337.PNG,0
paper-15-0-00-01.48.png,1
can-16-0-00-10.17.png,0
paper-29-0-00-00.22 (26).png,1
plastic_20 31 57720.PNG,2
paper-29-0-00-00.95.png,1
paper-29-0-00-03.22.png,1
plastik313.jpg,2
paper-28-0-00-10.81.png,1
plastic_22 37 0614.PNG,2
plastic-9-0-00-35.01.png,2
Paper354.jpg,1
paper_08 11 56234.PNG,1
can-16-0-00-05.99.png,0
can-15-0-00-08.23.png,0
paper_08 11 55158.PNG,1
paper-28-0-00-02.73.png,1
can-19-0-00-15.76.png,0
Paper196.jpg,1
can108.jpg,0
plastic-6-0-00-02.74.png,2
frame0-00-04.66.jpg,0
plastic-15-0-00-10.89.png,2
plastic-14-0-00-05.64.png,2
paper-29-0-00-08.40.png,1
can-16-0-00-07.70.png,0
can-19-0-00-02.38.png,0
can-19-0-00-11.39.png,0
plastic-12-0-00-06.37.png,2
0218084616.jpg,0
paper-27-0-00-08.44.png,1
plastic-6-0-00-05.94.png,2
plastic-13-0-00-12.90.png,2
can-17-0-00-07.96.png,0
plastik369.jpg,2
can-16-0-00-02.14.png,0
can-14-0-00-08.32.png,0
plastic_20 32 00869.PNG,2
can-18-0-00-00.53.png,0
paper-28-0-00-02.82.png,1
paper-13-0-00-24.35.png,1
paper-29-0-00-00.62 (225).png,1
Paper132.jpg,1
plastic-16-0-00-03.47.png,2
paper_22 41 2023.PNG,1
plastic-11-0-00-00.74.png,2
paper-33-0-00-06.35.png,1
plastic-7-0-00-08.86.png,0
frame_000653.PNG,0
frame_000476.PNG,0
plastic-6-0-00-00.30.png,2
can-19-0-00-00.03.png,0
paper-27-0-00-04.21.png,1
plastic-13-0-00-08.47.png,2
paper358 (1).jpg,1
plastic-6-0-00-14.72.png,2
plastic-24-0-00-03.93.png,2
plastic-6-0-00-19.02.png,2
Paper-7-0-00-07.39.png,1
plastic-11-0-00-02.54.png,2
can-15-0-00-09.33.png,0
Can0-00-03.27.PNG,0
paper-29-0-00-00.62 (29).png,1
can-15-0-00-07.03.png,0
can-19-0-00-14.02.png,0
paper27 (1).jpg,1
paper_20 20 22111.PNG,1
frame_000286.PNG,0
can-23-0-00-17.72.png,0
can-19-0-00-13.68.png,0
plastic-7-0-00-13.08.png,0
frame_000585.PNG,0
can374.jpg,0
plastic-16-0-00-16.43.png,2
can-23-0-00-21.54.png,0
paper-18-0-00-02.65.png,1
paper-29-0-00-00.43 (215).png,1
can-17-0-00-10.47.png,0
plastic-29-0-00-00.43.png,2
paper-29-0-00-12.45.png,1
can-24-0-00-05.31.png,0
Plastic460.jpg,2
frame_000734.PNG,1
plastic_20 31 54576.PNG,2
can_22 44 27255.PNG,0
frame0-00-03.87.jpg,1
plastic-9-0-00-04.87.png,2
plastic-7-0-00-07.89.png,0
can-19-0-00-12.01.png,0
Can_000017.PNG,0
paper_20 21 0240.PNG,1
can-24-0-00-03.75.png,0
plastic-14-0-00-02.71.png,2
can-18-0-00-13.61.png,0
paper196 (1).jpg,1
plastic-15-0-00-00.38.png,2
plastic-13-0-00-10.29.png,2
frame_000005.PNG,0
paper-29-0-00-00.45.png,1
can-17-0-00-03.98.png,0
plastic_20 32 061125.PNG,2
plastic-7-0-00-05.06.png,2
plastic-22-0-00-10.55.png,2
can_22 44 219.PNG,0
paper-29-0-00-00.62 (281).png,1
can-18-0-00-00.93.png,0
paper-29-0-00-00.62 (426).png,1
paper-28-0-00-00.82.png,1
frame0-00-03.10.jpg,0
paper-14-0-00-05.29.png,1
can-23-0-00-02.24.png,0
can166.jpg,0
plastic-14-0-00-10.19.png,2
paper-29-0-00-15.56.png,1
paper_08 11 5367.PNG,1
can-19-0-00-18.68.png,0
can-19-0-00-00.96.png,0
can-19-0-00-08.80.png,0
plastic-7-0-00-21.11.png,1
can_22 42 5151.PNG,0
paper-12-0-00-04.93.png,1
plastik227.jpg,2
plastic-11-0-00-09.07.png,2
can355.jpg,0
frame0-00-02.90.jpg,0
can-19-0-00-20.31.png,0
plastic-7-0-00-01.37.png,0
plastic-7-0-00-02.48.png,0
paper-15-0-00-05.85.png,1
can-18-0-00-04.84.png,0
plastic-14-0-00-03.02.png,2
paper230 (1).jpg,1
plastic-16-0-00-14.24.png,2
paper-12-0-00-07.54.png,1
Can_000211.PNG,0
plastic-6-0-00-00.37.png,2
paper-13-0-00-10.67.png,1
plastic-7-0-00-09.66.png,1
plastic-14-0-00-12.56.png,2
plastic-12-0-00-03.100.png,2
plastic_20 31 4257.PNG,2
Paper300.jpg,1
can-16-0-00-05.39.png,0
can-24-0-00-00.10.png,0
can-18-0-00-03.80.png,0
frame_000062.PNG,0
paper_22 40 4752.PNG,1
can-19-0-00-01.62.png,0
can-19-0-00-16.42.png,0
plastic_20 31 50383.PNG,2
paper108 (1).jpg,1
plastic-7-0-00-12.13.png,1
Paper179.jpg,1
Can_000058.PNG,0
can-18-0-00-03.67.png,0
can-16-0-00-02.81.png,0
plastic-13-0-00-09.10.png,2
plastic-16-0-00-06.92.png,2
paper-15-0-00-04.10.png,1
plastic-8-0-00-04.81.png,2
can-18-0-00-10.98.png,0
plastic-15-0-00-06.17.png,2
can-16-0-00-03.95.png,0
plastic_22 38 1538.PNG,2
can-16-0-00-03.85.png,0
paper-15-0-00-14.05.png,1
plastic_20 31 52494.PNG,2
plastic_20 31 55631.PNG,2
Paper200.jpg,1
plastic-15-0-00-04.05.png,2
paper-33-0-00-02.58.png,1
paper-29-0-00-09.73.png,1
plastic-12-0-00-02.100.png,2
paper-27-0-00-05.96.png,1
Can_000025.PNG,0
plastic_08 10 12198.PNG,2
paper-33-0-00-00.95.png,1
can-24-0-00-02.30.png,0
can-18-0-00-14.43.png,0
paper-14-0-00-08.64.png,1
Can_000415.PNG,0
can-19-0-00-15.24.png,0
plastic-16-0-00-20.70.png,2
plastic-7-0-00-02.03.png,1
can_22 42 55202.PNG,0
plastic-23-0-00-08.15.png,2
can262.jpg,0
can-17-0-00-07.86.png,0
can-19-0-00-02.06.png,0
plastik417.jpg,2
can-15-0-00-03.86.png,0
Paper167.jpg,1
plastic-9-0-00-31.01.png,2
plastik79.jpg,2
paper-27-0-00-19.44.png,1
plastic-29-0-00-02.67.png,2
can-19-0-00-03.78.png,0
can-18-0-00-03.74.png,0
can-19-0-00-11.47.png,0
plastic-9-0-00-34.61.png,2
can-17-0-00-11.01.png,0
paper-29-0-00-00.22 (243).png,1
plastic_20 31 55606.PNG,2
can_22 44 25193.PNG,0
plastic-29-0-00-03.19.png,2
plastic_20 32 01891.PNG,2
can104.jpg,0
can-23-0-00-09.52.png,0
can-14-0-00-09.35.png,0
plastik86.jpg,2
paper-29-0-00-00.22 (162).png,1
frame_000464.PNG,0
plastic-9-0-00-19.16.png,2
paper72 (1).jpg,1
frame0-00-06.84.jpg,1
frame_000743.PNG,0
frame_000115.PNG,0
can-19-0-00-14.76.png,0
paper_20 20 2177.PNG,1
paper_20 20 23146.PNG,1
can_22 44 26214.PNG,0
paper-29-0-00-00.62 (302).png,1
can-24-0-00-00.97.png,0
paper203 (1).jpg,1
can149.jpg,0
plastic-12-0-00-02.73.png,2
Can_000371.PNG,0
paper-28-0-00-10.61.png,1
plastic-15-0-00-11.23.png,2
can-24-0-00-04.24.png,0
plastic_08 10 0963.PNG,2
Paper314.jpg,1
can-19-0-00-12.67.png,0
can336.jpg,0
plastic-7-0-00-15.98.png,1
plastic_20 31 48293.PNG,2
plastic-15-0-00-04.67.png,2
plastic-13-0-00-06.30.png,2
paper-14-0-00-07.17.png,1
can-15-0-00-08.33.png,0
plastik432.jpg,2
can-24-0-00-02.65.png,0
paper-29-0-00-00.43 (112).png,1
paper-23-0-00-10.44.png,1
can-15-0-00-01.90.png,0
Paper544.jpg,1
plastic-12-0-00-10.16.png,2
can-15-0-00-11.39.png,0
paper-29-0-00-05.72.png,1
can-24-0-00-08.38.png,0
plastic-24-0-00-06.48.png,2
paper_08 11 53106.PNG,1
plastic_22 38 1527.PNG,2
plastic-14-0-00-15.93.png,2
plastic_20 25 1212.PNG,2
paper_20 20 23180.PNG,1
can-19-0-00-07.04.png,0
paper-33-0-00-03.22.png,1
plastic-23-0-00-03.54.png,2
can-16-0-00-09.34.png,0
plastic-29-0-00-06.12.png,2
plastic-9-0-00-25.10.png,2
paper_22 40 16121.PNG,1
can-19-0-00-19.02.png,0
plastic-10-0-00-06.07.png,2
can-18-0-00-09.57.png,0
paper-12-0-00-00.74.png,1
paper-33-0-00-02.15.png,1
paper292 (1).jpg,1
frame_000466.PNG,0
plastic-16-0-00-24.95.png,2
plastic-13-0-00-02.43.png,2
plastic-16-0-00-04.15.png,2
paper-33-0-00-04.50.png,1
plastic-7-0-00-06.88.png,1
plastic-11-0-00-05.25.png,2
frame0-00-12.02.jpg,1
can_22 42 5147.PNG,0
Can_000399.PNG,0
plastic-14-0-00-01.69.png,2
paper353 (1).jpg,1
paper-27-0-00-04.98.png,1
can_22 44 27257.PNG,0
can-18-0-00-05.35.png,0
paper-12-0-00-16.28.png,1
paper-27-0-00-05.05.png,1
plastic-7-0-00-05.48.png,1
plastic_20 31 4382.PNG,2
plastic_20 31 58737.PNG,2
can-24-0-00-06.40.png,0
paper_20 20 24202.PNG,1
paper-29-0-00-00.22 (257).png,1
plastic-11-0-00-04.42.png,2
paper_08 11 56235.PNG,1
can-19-0-00-08.14.png,0
can-19-0-00-13.04.png,0
can-23-0-00-16.25.png,0
can22.jpg,0
plastic-6-0-00-07.91.png,2
plastic-16-0-00-03.12.png,2
frame0-00-02.23.jpg,0
can-14-0-00-01.50.png,0
plastic-16-0-00-07.04.png,2
paper-23-0-00-10.21.png,1
paper254 (1).jpg,1
plastik478.jpg,2
frame_000786.PNG,1
can-19-0-00-16.67.png,0
paper-29-0-00-04.80.png,1
paper-15-0-00-07.82.png,1
can-23-0-00-03.10.png,0
frame_000264.PNG,0
plastic-7-0-00-17.96.png,1
can-15-0-00-05.23.png,0
plastic-22-0-00-03.36.png,2
plastic-7-0-00-01.97.png,0
plastic-10-0-00-11.67.png,2
can-16-0-00-03.45.png,0
plastic_20 32 01892.PNG,2
plastic-6-0-00-15.55.png,2
can331.jpg,0
can-23-0-00-06.44.png,0
plastic-23-0-00-05.55.png,2
can-24-0-00-01.09.png,0
paper-29-0-00-00.22 (441).png,1
Can_000270.PNG,0
paper-27-0-00-07.21.png,1
can-19-0-00-23.94.png,0
can-19-0-00-04.44.png,0
paper-12-0-00-16.65.png,1
can-18-0-00-02.72.png,0
paper-29-0-00-14.53.png,1
plastic_20 31 57722.PNG,2
plastic-7-0-00-20.76.png,1
plastic-16-0-00-08.84.png,2
can-19-0-00-11.59.png,0
plastic-16-0-00-05.95.png,2
Can_000343.PNG,0
Can_000096.PNG,0
paper_20 21 07298.PNG,1
paper-12-0-00-03.95.png,1
plastic-10-0-00-09.87.png,2
frame0-00-06.57.jpg,1
paper-29-0-00-00.22 (25).png,1
can-17-0-00-08.43.png,0
can-19-0-00-14.44.png,0
Paper115.jpg,1
can-19-0-00-13.14.png,0
paper-18-0-00-03.63.png,1
can409.jpg,0
can-17-0-00-02.01.png,0
paper319 (1).jpg,1
can-19-0-00-23.72.png,0
Paper293.jpg,1
paper145 (1).jpg,1
paper-27-0-00-02.73.png,1
plastic-15-0-00-04.09.png,2
can-18-0-00-02.02.png,0
plastic-10-0-00-11.53.png,2
paper-12-0-00-09.62.png,1
can-18-0-00-10.89.png,0
can147.jpg,0
paper165 (1).jpg,1
plastic-6-0-00-09.98.png,2
paper-28-0-00-10.91.png,1
plastic-12-0-00-12.58.png,2
paper-29-0-00-13.35.png,1
can-19-0-00-19.70.png,0
plastic-13-0-00-00.12.png,2
plastic-14-0-00-14.66.png,2
plastic-16-0-00-12.24.png,2
can-23-0-00-00.89.png,0
plastic-13-0-00-13.94.png,2
paper-23-0-00-11.85.png,1
plastic-16-0-00-20.82.png,2
plastic-14-0-00-09.64.png,2
Can_000355.PNG,0
paper-19-0-00-01.62.png,1
plastic-16-0-00-19.53.png,2
plastic-7-0-00-11.65.png,1
paper-29-0-00-00.62 (184).png,1
paper-28-0-00-05.10.png,1
plastic-15-0-00-00.97.png,2
can-24-0-00-01.89.png,0
paper-29-0-00-01.65.png,1
can-14-0-00-08.82.png,0
plastic-29-0-00-00.60.png,2
paper-15-0-00-05.17.png,1
plastic-24-0-00-12.13.png,2
plastik226.jpg,2
paper-27-0-00-09.11.png,1
paper-28-0-00-05.02.png,1
can_22 42 53127.PNG,0
plastic-23-0-00-04.71.png,2
plastic-11-0-00-00.10.png,2
plastic_22 37 4842.PNG,2
can195.jpg,0
can-14-0-00-10.38.png,0
paper-27-0-00-18.65.png,1
can-17-0-00-08.83.png,0
plastic_08 10 12205.PNG,2
plastic-7-0-00-01.54.png,0
paper_22 40 4731.PNG,1
can-18-0-00-07.31.png,0
plastic-13-0-00-04.95.png,2
Paper208.jpg,1
can-19-0-00-05.34.png,0
can-19-0-00-23.24.png,0
plastic-15-0-00-07.01.png,2
can400.jpg,0
can-18-0-00-02.17.png,0
paper312 (1).jpg,1
can-18-0-00-01.65.png,0
paper166 (1).jpg,1
can-24-0-00-06.70.png,0
plastic-13-0-00-11.09.png,2
paper_20 21 0399.PNG,1
can-24-0-00-09.65.png,0
can-18-0-00-11.44.png,0
paper_20 21 0253.PNG,1
plastic-15-0-00-10.14.png,2
can-14-0-00-04.96.png,0
plastic-22-0-00-00.60.png,2
can-16-0-00-08.80.png,0
plastic-11-0-00-05.32.png,2
plastic-16-0-00-21.25.png,2
paper-15-0-00-08.65.png,1
plastic_20 31 53520.PNG,2
paper-28-0-00-06.35.png,1
can-17-0-00-01.44.png,0
Can_000325.PNG,0
plastic_22 37 4970.PNG,2
paper-27-0-00-06.86.png,1
can-18-0-00-12.91.png,0
paper-13-0-00-31.42.png,1
plastic-11-0-00-09.54.png,2
Paper128.jpg,1
plastic-14-0-00-11.12.png,2
paper_20 20 2045.PNG,1
plastic-16-0-00-09.16.png,2
paper-15-0-00-05.52.png,1
plastic-7-0-00-01.57.png,0
plastic_20 31 48310.PNG,2
paper-27-0-00-17.81.png,1
plastic-6-0-00-01.40.png,2
plastic-10-0-00-00.13.png,2
paper-28-0-00-11.13.png,1
paper-15-0-00-11.67.png,1
can-24-0-00-03.42.png,0
plastic-15-0-00-01.28.png,2
paper-28-0-00-10.20.png,1
can-24-0-00-09.62.png,0
can-24-0-00-09.08.png,0
plastic-14-0-00-16.27.png,2
plastic-8-0-00-05.45.png,2
plastic-12-0-00-05.28.png,2
plastic-16-0-00-05.65.png,2
frame_000337.PNG,0
can259.jpg,0
paper-29-0-00-15.88.png,1
paper_20 20 2297.PNG,1
paper-12-0-00-04.22.png,1
paper-13-0-00-05.94.png,1
can-16-0-00-09.40.png,0
can-19-0-00-22.05.png,0
paper-12-0-00-01.94.png,1
paper-15-0-00-14.08.png,1
plastik188.jpg,2
plastik291.jpg,2
paper-12-0-00-09.92.png,1
plastic-16-0-00-02.62.png,2
plastic-13-0-00-14.72.png,2
paper-29-0-00-00.62 (218).png,1
paper-14-0-00-01.98.png,1
Paper299.jpg,1
paper-29-0-00-00.22 (621).png,1
frame_000350.PNG,0
can-14-0-00-10.28.png,0
plastic-8-0-00-10.06.png,2
Can_000124.PNG,0
can-24-0-00-06.95.png,0
plastic_08 10 11153.PNG,2
Can_000322.PNG,0
plastic-24-0-00-11.69.png,2
can-19-0-00-13.97.png,0
frame_000089.PNG,0
paper-29-0-00-14.08.png,1
can-24-0-00-03.87.png,0
plastic-14-0-00-01.17.png,2
plastic-10-0-00-16.07.png,2
can-23-0-00-03.88.png,0
can68.jpg,0
can-24-0-00-05.36.png,0
plastic-14-0-00-02.96.png,2
paper-13-0-00-04.40.png,1
can_22 44 24129.PNG,0
can-19-0-00-03.14.png,0
paper44 (1).jpg,1
plastic-14-0-00-12.09.png,2
can-14-0-00-08.22.png,0
plastic-13-0-00-04.03.png,2
plastic-14-0-00-08.78.png,2
can302.jpg,0
can-24-0-00-03.28.png,0
frame0-00-05.27.jpg,1
plastic-7-0-00-04.78.png,0
can-24-0-00-06.07.png,0
plastic-22-0-00-02.28.png,2
paper-29-0-00-00.62 (164).png,1
can_22 42 5155.PNG,0
plastic-9-0-00-05.87.png,2
plastic-7-0-00-01.49.png,1
can-15-0-00-03.33.png,0
frame0-00-07.41.jpg,1
paper_08 11 5251.PNG,1
can-18-0-00-02.67.png,0
can344.jpg,0
can-18-0-00-03.14.png,0
plastic-23-0-00-08.79.png,2
can-18-0-00-08.27.png,0
can-18-0-00-02.39.png,0
can-16-0-00-10.44.png,0
can-14-0-00-00.07.png,0
can-16-0-00-01.47.png,0
paper-29-0-00-05.38.png,1
can-19-0-00-01.81.png,0
Paper540.jpg,1
plastic-12-0-00-10.88.png,2
can-23-0-00-18.12.png,0
plastic-16-0-00-11.79.png,2
paper-27-0-00-19.60.png,1
plastic-9-0-00-13.62.png,2
paper_20 21 0236.PNG,1
plastic-7-0-00-00.80.png,0
plastic-11-0-00-08.10.png,2
can-19-0-00-21.07.png,0
plastic-13-0-00-04.07.png,2
paper_20 21 06253.PNG,1
can-19-0-00-24.16.png,0
can-19-0-00-15.09.png,0
plastic-7-0-00-04.88.png,0
paper-15-0-00-09.68.png,1
paper-12-0-00-07.14.png,1
paper-15-0-00-03.08.png,1
can-14-0-00-00.100.png,0
plastic_20 33 32152.PNG,2
frame_000101.PNG,0
paper-12-0-00-02.75.png,1
paper-13-0-00-04.00.png,1
paper_20 21 07281.PNG,1
can265.jpg,0
frame0-00-00.90.jpg,0
frame0-00-08.29.jpg,1
can-14-0-00-01.63.png,0
plastic_20 32 01919.PNG,2
plastic_20 31 58746.PNG,2
plastic-9-0-00-23.50.png,2
plastic-6-0-00-10.58.png,2
frame0-00-06.23.jpg,0
paper-29-0-00-00.62 (226).png,1
frame0-00-00.70.jpg,0
frame_000758.PNG,1
plastic-7-0-00-04.08.png,0
plastic-16-0-00-23.57.png,2
can-18-0-00-05.15.png,0
plastic-12-0-00-13.13.png,2
paper-13-0-00-19.48.png,1
paper-29-0-00-00.43 (265).png,1
Paper585.jpg,1
paper_20 21 03115.PNG,1
frame0-00-04.86.jpg,0
plastic-7-0-00-04.45.png,0
frame_000698.PNG,0
paper-29-0-00-00.22 (75).png,1
paper_20 20 23174.PNG,1
can-23-0-00-07.85.png,0
can-17-0-00-08.80.png,0
can-16-0-00-08.47.png,0
paper-33-0-00-00.80.png,1
can210.jpg,0
plastic-15-0-00-07.77.png,2
plastik324.jpg,2
can-17-0-00-09.30.png,0
paper-29-0-00-09.06.png,1
paper-23-0-00-05.51.png,1
paper-13-0-00-00.87.png,1
frame0-00-06.33.jpg,0
plastic_20 25 1340.PNG,2
plastic-12-0-00-01.38.png,2
plastic_20 32 01913.PNG,2
plastic-9-0-00-02.27.png,2
can-19-0-00-09.76.png,0
frame_000052.PNG,0
plastic-6-0-00-04.17.png,2
can_22 42 5287.PNG,0
paper_20 20 2036.PNG,1
can-15-0-00-03.76.png,0
paper-12-0-00-04.46.png,1
can-16-0-00-06.29.png,0
plastic-22-0-00-04.33.png,2
Can_000274.PNG,0
plastic-9-0-00-35.34.png,2
Can_000180.PNG,0
can-24-0-00-05.28.png,0
plastic-14-0-00-07.95.png,2
paper-15-0-00-11.95.png,1
Paper516.jpg,1
frame0-00-02.34.jpg,1
plastic-8-0-00-05.05.png,2
frame0-00-02.13.jpg,0
plastik175.jpg,2
plastic-12-0-00-07.73.png,2
can-23-0-00-20.68.png,0
can-24-0-00-00.59.png,0
plastic-16-0-00-03.75.png,2
plastic-12-0-00-04.20.png,2
can-24-0-00-01.88.png,0
plastic-9-0-00-36.61.png,2
can-17-0-00-07.33.png,0
plastic_20 25 16197.PNG,2
can-24-0-00-01.81.png,0
paper-28-0-00-10.93.png,1
plastic-9-0-00-21.43.png,2
plastic-22-0-00-12.30.png,2
can-19-0-00-24.04.png,0
can-17-0-00-00.23.png,0
paper-18-0-00-09.84.png,1
plastic-16-0-00-15.30.png,2
can-14-0-00-02.20.png,0
can-18-0-00-05.39.png,0
plastic-12-0-00-13.91.png,2
can-19-0-00-20.98.png,0
can-16-0-00-13.25.png,0
plastic_20 31 53541.PNG,2
plastic-13-0-00-04.48.png,2
image2020-02-18 01_24_10.418469.jpg,0
paper_08 11 57276.PNG,1
can-14-0-00-05.26.png,0
plastik452.jpg,2
paper-29-0-00-10.83.png,1
plastik4.jpg,2
can-19-0-00-10.36.png,0
plastik423.jpg,2
can-15-0-00-01.57.png,0
can24.jpg,0
plastic_20 32 03971.PNG,2
paper-15-0-00-08.87.png,1
plastic-7-0-00-02.76.png,1
plastic-13-0-00-15.62.png,2
plastic-7-0-00-14.31.png,1
can-14-0-00-07.89.png,0
paper-18-0-00-08.60.png,1
plastic-7-0-00-01.28.png,1
plastic-14-0-00-11.47.png,2
can-18-0-00-12.11.png,0
paper197 (1).jpg,1
can-18-0-00-14.41.png,0
paper-29-0-00-04.65.png,1
plastic-14-0-00-12.34.png,2
can-18-0-00-09.22.png,0
paper-15-0-00-09.38.png,1
can-23-0-00-15.93.png,0
frame0-00-07.43.jpg,0
can148.jpg,0
paper-29-0-00-03.42.png,1
plastic-16-0-00-08.59.png,2
can-19-0-00-04.81.png,0
can-18-0-00-13.01.png,0
plastic-7-0-00-13.72.png,0
plastic-15-0-00-08.07.png,2
plastic-7-0-00-11.94.png,0
can126.jpg,0
plastic_20 31 53526.PNG,2
frame_000397.PNG,0
Paper-7-0-00-16.87.png,1
paper-13-0-00-14.94.png,1
can-18-0-00-00.68.png,0
plastic-13-0-00-03.72.png,2
frame_000568.PNG,0
frame0-00-06.67.jpg,1
paper-23-0-00-08.66.png,1
can-19-0-00-11.98.png,0
can-22-0-00-01.77.png,0
paper97 (1).jpg,1
plastik187.jpg,2
can-23-0-00-11.41.png,0
Can0-00-06.03.PNG,0
plastic-13-0-00-11.49.png,2
frame_000303.PNG,0
paper-14-0-00-05.12.png,1
paper-29-0-00-13.13.png,1
Can_000022.PNG,0
paper-14-0-00-01.91.png,1
can-18-0-00-13.31.png,0
can-24-0-00-03.54.png,0
frame_000662.PNG,0
can-22-0-00-03.81.png,0
can-19-0-00-19.43.png,0
paper164 (1).jpg,1
can-19-0-00-15.54.png,0
plastic-6-0-00-02.00.png,2
can-19-0-00-14.80.png,0
paper-15-0-00-11.50.png,1
plastic-16-0-00-24.20.png,2
frame_000297.PNG,0
can-14-0-00-00.23.png,0
plastic-12-0-00-11.46.png,2
paper-14-0-00-10.58.png,1
plastic_20 25 16193.PNG,2
paper-12-0-00-11.22.png,1
plastic-13-0-00-08.54.png,2
frame0-00-04.56.jpg,0
plastic_20 31 56659.PNG,2
plastic-29-0-00-00.17.png,2
Can_000053.PNG,0
paper-29-0-00-05.32.png,1
plastic_22 37 4710.PNG,2
plastic_20 31 59802.PNG,2
plastic-14-0-00-13.46.png,2
paper-29-0-00-15.43.png,1
plastic-9-0-00-05.81.png,2
paper-29-0-00-00.62 (509).png,1
plastic_20 31 44132.PNG,2
can-24-0-00-03.49.png,0
can-16-0-00-06.59.png,0
can-19-0-00-20.93.png,0
paper-15-0-00-14.17.png,1
